,User ID,Date,Date Week,Year Week,Month,Day,Hour,Question ID,Bundle ID,Q Cat.,User answer,Correct answer,Result,Answer duration,Class
6153893,U12700,2019-05-02,2019-05 W17,2019 W17,5,2,4,7210,b5287,7,1,1,Correct,1.1166666666666667,Class #9
328132,U400,2019-07-08,2019-07 W27,2019 W27,7,8,11,4444,b2976,5,4,4,Correct,0.2166666666666666,Class #1
3363767,U5476,2019-08-21,2019-08 W33,2019 W33,8,21,7,3224,b2008,4,4,3,Incorrect,0.3722166666666665,Class #5
690062,U899,2019-08-08,2019-08 W31,2019 W31,8,8,4,2292,b1698,3,4,4,Correct,0.4166666666666667,Class #1
354002,U429,2019-06-12,2019-06 W23,2019 W23,6,12,10,884,b884,2,1,1,Correct,0.25,Class #1
3417399,U5555,2019-09-20,2019-09 W37,2019 W37,9,20,4,445,b445,2,2,1,Incorrect,0.2666666666666666,Class #6
453102,U562,2019-09-10,2019-09 W36,2019 W36,9,10,9,17398,b11635,5,2,2,Correct,0.1333333333333333,Class #1
1932037,U2617,2019-11-23,2019-11 W46,2019 W46,11,23,18,198,b198,2,2,1,Incorrect,0.3,Class #3
6181823,U12840,2019-07-19,2019-07 W28,2019 W28,7,19,11,3194,b1998,4,1,2,Incorrect,0.6333333333333333,Class #9
13142595,U791615,2019-11-03,2019-11 W43,2019 W43,11,3,14,9386,b6737,5,2,2,Correct,0.0666666666666666,Class #20
8754197,U347528,2018-12-08,2018-12 W49,2018 W49,12,8,8,6057,b4589,5,2,3,Incorrect,0.0666666666666666,Class #13
2286120,U3210,2019-10-23,2019-10 W42,2019 W42,10,23,12,9570,b6921,5,1,1,Correct,0.0833333333333333,Class #4
4795656,U8496,2019-08-18,2019-08 W32,2019 W32,8,18,18,256,b256,2,2,3,Incorrect,0.7333333333333333,Class #7
9503434,U394833,2019-01-21,2019-01 W03,2019 W03,1,21,16,1666,b1489,3,2,3,Incorrect,0.4888833333333333,Class #14
2953842,U4421,2019-09-23,2019-09 W38,2019 W38,9,23,14,17395,b11632,5,1,3,Incorrect,0.5666666666666667,Class #5
5023848,U9126,2019-07-05,2019-07 W26,2019 W26,7,5,17,4250,b2782,5,1,3,Incorrect,0.55,Class #8
2936416,U4378,2019-08-20,2019-08 W33,2019 W33,8,20,1,380,b380,2,2,2,Correct,0.2833333333333333,Class #5
5000485,U9070,2019-11-09,2019-11 W44,2019 W44,11,9,12,8844,b6195,5,3,3,Correct,0.5333333333333333,Class #8
1649036,U2105,2019-11-14,2019-11 W45,2019 W45,11,14,1,2665,b1822,4,1,2,Incorrect,0.4222166666666667,Class #3
9466536,U393338,2019-01-26,2019-01 W03,2019 W03,1,26,12,1740,b1514,3,1,1,Correct,0.45555,Class #14
5549273,U10581,2019-10-08,2019-10 W40,2019 W40,10,8,6,321,b321,2,2,2,Correct,0.3166666666666666,Class #9
9467899,U393338,2019-02-09,2019-02 W05,2019 W05,2,9,5,3460,b2087,4,3,3,Correct,0.4333333333333333,Class #14
12288670,U700529,2019-10-26,2019-10 W42,2019 W42,10,26,21,3828,b2360,5,2,2,Correct,0.1333333333333333,Class #18
9589566,U398466,2019-01-10,2019-01 W01,2019 W01,1,10,6,5350,b3882,5,1,1,Correct,0.1666666666666666,Class #14
3770370,U6458,2019-07-30,2019-07 W30,2019 W30,7,30,4,6814,b5180,6,1,1,Correct,0.8166666666666667,Class #6
6308469,U13405,2019-08-06,2019-08 W31,2019 W31,8,6,8,7392,b5335,7,3,2,Incorrect,1.2666666666666666,Class #10
3391195,U5535,2019-09-01,2019-09 W34,2019 W34,9,1,13,3423,b2075,4,2,2,Correct,0.4777833333333333,Class #6
3829187,U6658,2019-03-05,2019-03 W09,2019 W09,3,5,14,8176,b5647,1,1,1,Correct,0.4,Class #6
9021976,U367357,2019-05-29,2019-05 W21,2019 W21,5,29,2,5777,b4309,5,3,3,Correct,0.3166666666666666,Class #14
1111366,U1376,2019-08-09,2019-08 W31,2019 W31,8,9,2,11089,b8142,1,2,2,Correct,0.3833333333333333,Class #2
6500903,U14955,2019-09-04,2019-09 W35,2019 W35,9,4,5,7987,b5503,7,3,3,Correct,1.2133333333333334,Class #10
10032489,U437494,2019-01-29,2019-01 W04,2019 W04,1,29,11,2347,b1716,3,3,1,Incorrect,0.5277833333333334,Class #15
11176763,U544366,2019-04-08,2019-04 W14,2019 W14,4,8,13,4196,b2728,5,3,4,Incorrect,0.2666666666666666,Class #17
10159559,U450518,2019-03-14,2019-03 W10,2019 W10,3,14,3,4214,b2746,5,2,2,Correct,0.35,Class #15
5364655,U10123,2019-10-26,2019-10 W42,2019 W42,10,26,16,5224,b3756,5,3,3,Correct,0.2166666666666666,Class #8
2593152,U3768,2019-09-15,2019-09 W36,2019 W36,9,15,15,6792,b5174,6,2,2,Correct,0.3916666666666666,Class #4
4335864,U7528,2019-08-07,2019-08 W31,2019 W31,8,7,7,1117,b1117,2,1,2,Incorrect,0.2666666666666666,Class #7
9643865,U404477,2019-01-23,2019-01 W03,2019 W03,1,23,9,10637,b7920,6,4,3,Incorrect,0.8958333333333334,Class #14
6076417,U12378,2019-09-22,2019-09 W37,2019 W37,9,22,11,1151,b1151,2,1,1,Correct,0.2833333333333333,Class #9
10671983,U500831,2019-03-24,2019-03 W11,2019 W11,3,24,17,1163,b1163,2,2,2,Correct,0.35,Class #16
12666322,U758327,2019-10-26,2019-10 W42,2019 W42,10,26,20,6489,b5021,5,4,4,Correct,0.4833333333333333,Class #19
13150870,U791942,2019-11-06,2019-11 W44,2019 W44,11,6,7,5262,b3794,5,2,2,Correct,0.4,Class #20
1419609,U1685,2019-07-24,2019-07 W29,2019 W29,7,24,11,4528,b3060,5,1,3,Incorrect,0.25,Class #3
2785137,U4056,2019-08-28,2019-08 W34,2019 W34,8,28,1,1314,b1314,2,2,2,Correct,0.25,Class #5
1838591,U2421,2018-12-21,2018-12 W51,2018 W51,12,21,7,9821,b7172,5,3,3,Correct,0.05,Class #3
3054986,U4659,2018-11-26,2018-11 W48,2018 W48,11,26,15,8621,b5972,5,2,2,Correct,0.75,Class #5
7420369,U256434,2018-11-13,2018-11 W46,2018 W46,11,13,2,9856,b7207,5,3,3,Correct,0.5,Class #11
2585988,U3758,2019-11-20,2019-11 W46,2019 W46,11,20,13,209,b209,2,1,2,Incorrect,0.3,Class #4
8931893,U360042,2019-03-26,2019-03 W12,2019 W12,3,26,4,10269,b7620,5,3,2,Incorrect,0.35,Class #14
2797324,U4090,2019-02-18,2019-02 W07,2019 W07,2,18,10,4045,b2577,5,4,4,Correct,1.7166666666666666,Class #5
4499735,U7727,2019-01-06,2019-01 W00,2019 W00,1,6,14,5770,b4302,5,1,3,Incorrect,2.35,Class #7
4470505,U7671,2019-08-02,2019-08 W30,2019 W30,8,2,14,131,b131,1,3,3,Correct,0.5166666666666667,Class #7
6448117,U14383,2018-12-17,2018-12 W51,2018 W51,12,17,15,4476,b3008,5,3,3,Correct,0.3166666666666666,Class #10
3452612,U5594,2019-11-01,2019-11 W43,2019 W43,11,1,13,17815,b11878,2,1,1,Correct,0.35,Class #6
10469711,U483926,2019-05-12,2019-05 W18,2019 W18,5,12,11,4346,b2878,5,3,3,Correct,0.7,Class #16
6786005,U16646,2019-04-23,2019-04 W16,2019 W16,4,23,15,9968,b7319,5,3,3,Correct,1.4666666666666666,Class #10
9994427,U432163,2019-03-21,2019-03 W11,2019 W11,3,21,9,8013,b5509,7,2,2,Correct,0.6291666666666667,Class #15
6017170,U12162,2019-09-14,2019-09 W36,2019 W36,9,14,19,8744,b6095,5,1,1,Correct,0.3666666666666665,Class #9
1986771,U2746,2019-09-20,2019-09 W37,2019 W37,9,20,4,9371,b6722,5,2,2,Correct,0.1166666666666666,Class #3
5966058,U11929,2019-10-28,2019-10 W43,2019 W43,10,28,11,8339,b5708,7,4,4,Correct,1.106666666666667,Class #9
2728839,U3997,2019-08-25,2019-08 W33,2019 W33,8,25,11,6837,b5186,6,1,1,Correct,0.5041666666666667,Class #4
7579950,U262004,2018-11-09,2018-11 W45,2018 W45,11,9,10,294,b294,2,1,1,Correct,0.3,Class #12
352172,U423,2019-08-22,2019-08 W33,2019 W33,8,22,7,9581,b6932,5,1,1,Correct,0.75,Class #1
2946761,U4408,2019-10-28,2019-10 W43,2019 W43,10,28,3,4771,b3303,5,4,4,Correct,0.3333333333333333,Class #5
4113196,U7313,2019-10-08,2019-10 W40,2019 W40,10,8,6,1313,b1313,2,1,2,Incorrect,0.3,Class #7
10191017,U453884,2019-11-07,2019-11 W44,2019 W44,11,7,3,10360,b7693,6,4,4,Correct,0.5166666666666667,Class #15
1539962,U1890,2019-07-25,2019-07 W29,2019 W29,7,25,0,6994,b5225,6,4,4,Correct,0.55,Class #3
5072995,U9293,2019-08-14,2019-08 W32,2019 W32,8,14,5,10985,b8038,1,1,1,Correct,0.3666666666666665,Class #8
9557849,U396096,2019-03-28,2019-03 W12,2019 W12,3,28,15,2615,b1805,4,1,1,Correct,0.10555,Class #14
3382339,U5500,2019-09-03,2019-09 W35,2019 W35,9,3,10,25,b25,1,3,3,Correct,0.3833333333333333,Class #5
9264870,U382517,2019-11-16,2019-11 W45,2019 W45,11,16,21,2916,b1906,4,1,1,Correct,0.35,Class #14
8555617,U329965,2018-12-11,2018-12 W50,2018 W50,12,11,14,757,b757,2,3,3,Correct,0.3333333333333333,Class #13
1360873,U1610,2018-12-04,2018-12 W49,2018 W49,12,4,16,11183,b8236,1,3,3,Correct,0.2833333333333333,Class #3
7485660,U258708,2018-10-21,2018-10 W42,2018 W42,10,21,17,26,b26,1,1,1,Correct,0.3833333333333333,Class #11
12629915,U758151,2019-11-18,2019-11 W46,2019 W46,11,18,1,5944,b4476,5,3,3,Correct,0.1833333333333332,Class #19
10035085,U438251,2019-05-24,2019-05 W20,2019 W20,5,24,12,462,b462,2,2,2,Correct,0.1833333333333332,Class #15
11967352,U670039,2019-07-26,2019-07 W29,2019 W29,7,26,6,7853,b5467,7,3,1,Incorrect,0.7266666666666667,Class #18
5399780,U10210,2019-11-06,2019-11 W44,2019 W44,11,6,9,9107,b6458,5,2,2,Correct,0.4166666666666667,Class #8
783318,U1014,2019-07-22,2019-07 W29,2019 W29,7,22,15,5825,b4357,5,4,4,Correct,0.15,Class #2
5613487,U10851,2019-03-11,2019-03 W10,2019 W10,3,11,15,11009,b8062,1,2,2,Correct,0.35,Class #9
8383174,U318109,2019-03-25,2019-03 W12,2019 W12,3,25,10,1392,b1392,2,3,3,Correct,0.2833333333333333,Class #13
824626,U1073,2019-07-10,2019-07 W27,2019 W27,7,10,9,1623,b1475,3,2,2,Correct,0.4222166666666667,Class #2
6830749,U17192,2019-07-13,2019-07 W27,2019 W27,7,13,18,11633,b8491,6,2,3,Incorrect,1.1041666666666667,Class #11
5617700,U10857,2019-09-02,2019-09 W35,2019 W35,9,2,5,1596,b1466,3,1,3,Incorrect,0.4722166666666667,Class #9
6724895,U16144,2019-09-30,2019-09 W39,2019 W39,9,30,12,7391,b5335,7,2,2,Correct,1.41,Class #10
8899768,U356778,2019-01-12,2019-01 W01,2019 W01,1,12,7,889,b889,2,1,1,Correct,0.25,Class #13
2233593,U3174,2019-08-03,2019-08 W30,2019 W30,8,3,6,1625,b1475,3,3,4,Incorrect,0.4944333333333333,Class #4
11793902,U627886,2019-07-12,2019-07 W27,2019 W27,7,12,13,7679,b5414,7,3,3,Correct,0.54445,Class #18
6200416,U12898,2019-06-26,2019-06 W25,2019 W25,6,26,15,11023,b8076,1,4,4,Correct,0.3833333333333333,Class #9
9313815,U384947,2019-03-07,2019-03 W09,2019 W09,3,7,16,5351,b3883,5,2,2,Correct,0.85,Class #14
13197875,U794220,2019-11-01,2019-11 W43,2019 W43,11,1,3,4875,b3407,5,4,4,Correct,0.3833333333333333,Class #20
7967747,U282743,2018-11-09,2018-11 W45,2018 W45,11,9,8,3160,b1987,4,2,2,Correct,0.35,Class #12
13075102,U780682,2019-11-23,2019-11 W46,2019 W46,11,23,6,10078,b7429,5,2,2,Correct,0.6333333333333333,Class #20
12173845,U683003,2019-10-22,2019-10 W42,2019 W42,10,22,21,6098,b4630,5,2,2,Correct,0.2833333333333333,Class #18
6613645,U15389,2019-09-19,2019-09 W37,2019 W37,9,19,9,6944,b5212,6,2,2,Correct,0.6125,Class #10
11822552,U633864,2019-09-21,2019-09 W37,2019 W37,9,21,18,11641,b8493,6,1,1,Correct,0.3458333333333333,Class #18
1200606,U1466,2019-04-13,2019-04 W14,2019 W14,4,13,12,2884,b1895,4,1,1,Correct,0.4333333333333333,Class #2
8901880,U356778,2019-02-11,2019-02 W06,2019 W06,2,11,11,788,b788,2,2,3,Incorrect,0.2666666666666666,Class #13
4118611,U7319,2019-11-12,2019-11 W45,2019 W45,11,12,3,162,b162,1,2,2,Correct,0.6333333333333333,Class #7
140137,U237,2019-06-02,2019-06 W21,2019 W21,6,2,2,1832,b1544,3,4,4,Correct,0.45555,Class #1
676606,U870,2019-07-19,2019-07 W28,2019 W28,7,19,18,3185,b1995,4,2,2,Correct,0.50555,Class #1
8946076,U360903,2019-11-22,2019-11 W46,2019 W46,11,22,11,8657,b6008,5,3,3,Correct,0.4166666666666667,Class #14
3218369,U5122,2019-06-19,2019-06 W24,2019 W24,6,19,8,11068,b8121,1,1,1,Correct,0.3333333333333333,Class #5
2290841,U3210,2019-07-26,2019-07 W29,2019 W29,7,26,12,5693,b4225,5,4,1,Incorrect,0.2166666666666666,Class #4
9450676,U392622,2019-01-09,2019-01 W01,2019 W01,1,9,6,11068,b8121,1,1,1,Correct,0.3666666666666665,Class #14
8770803,U349446,2019-01-25,2019-01 W03,2019 W03,1,25,3,4768,b3300,5,2,3,Incorrect,0.4833333333333333,Class #13
1619829,U2049,2019-09-15,2019-09 W36,2019 W36,9,15,14,704,b704,2,2,2,Correct,1.2333333333333334,Class #3
13186535,U793502,2019-11-20,2019-11 W46,2019 W46,11,20,9,10821,b7969,6,2,2,Correct,0.8208333333333333,Class #20
5471728,U10342,2019-11-10,2019-11 W44,2019 W44,11,10,20,7096,b5249,7,3,3,Correct,0.8166666666666667,Class #8
7362982,U253426,2018-10-07,2018-10 W40,2018 W40,10,7,10,4613,b3145,5,3,3,Correct,2.4833333333333334,Class #11
6163156,U12702,2019-11-04,2019-11 W44,2019 W44,11,4,21,6642,b5107,6,3,3,Correct,0.575,Class #9
5868096,U11627,2019-07-19,2019-07 W28,2019 W28,7,19,9,10909,b7991,6,1,2,Incorrect,0.7291666666666666,Class #9
9030387,U367724,2019-01-07,2019-01 W01,2019 W01,1,7,15,2154,b1652,3,4,4,Correct,0.4222166666666667,Class #14
2859863,U4224,2019-10-01,2019-10 W39,2019 W39,10,1,7,2198,b1666,3,1,1,Correct,0.1666666666666666,Class #5
3446926,U5592,2019-10-19,2019-10 W41,2019 W41,10,19,20,10972,b8025,1,4,4,Correct,0.3666666666666665,Class #6
3490225,U5638,2019-09-17,2019-09 W37,2019 W37,9,17,10,1016,b1016,2,2,2,Correct,0.3,Class #6
10313888,U469232,2019-08-08,2019-08 W31,2019 W31,8,8,6,6849,b5189,6,1,2,Incorrect,0.95,Class #15
9336498,U387936,2019-01-21,2019-01 W03,2019 W03,1,21,8,8057,b5528,1,3,1,Incorrect,0.3333333333333333,Class #14
10714889,U504552,2019-04-18,2019-04 W15,2019 W15,4,18,22,9809,b7160,5,4,4,Correct,0.1166666666666666,Class #16
13188397,U793650,2019-11-18,2019-11 W46,2019 W46,11,18,2,8750,b6101,5,3,1,Incorrect,0.65,Class #20
1092551,U1361,2019-07-12,2019-07 W27,2019 W27,7,12,14,6650,b5109,6,3,3,Correct,0.325,Class #2
11988669,U674282,2019-10-09,2019-10 W40,2019 W40,10,9,11,2429,b1743,3,1,1,Correct,0.4388833333333333,Class #18
8478163,U326636,2019-01-22,2019-01 W03,2019 W03,1,22,7,2653,b1818,4,3,1,Incorrect,0.5833333333333334,Class #13
8548807,U329057,2019-02-06,2019-02 W05,2019 W05,2,6,13,1443,b1415,3,3,3,Correct,0.3888833333333333,Class #13
11290085,U561975,2019-05-13,2019-05 W19,2019 W19,5,13,4,10941,b7999,6,3,2,Incorrect,0.3208333333333333,Class #17
4451559,U7656,2019-06-17,2019-06 W24,2019 W24,6,17,5,5880,b4412,5,4,4,Correct,0.2666666666666666,Class #7
12939214,U762365,2019-11-09,2019-11 W44,2019 W44,11,9,19,10980,b8033,1,1,1,Correct,0.45,Class #20
9186861,U378881,2019-01-25,2019-01 W03,2019 W03,1,25,5,1982,b1594,3,2,2,Correct,0.4388833333333333,Class #14
9332509,U387543,2019-04-18,2019-04 W15,2019 W15,4,18,4,11134,b8187,1,3,3,Correct,0.3,Class #14
12285027,U694646,2019-08-01,2019-08 W30,2019 W30,8,1,2,6185,b4717,5,3,3,Correct,0.0666666666666666,Class #18
570236,U715,2019-03-26,2019-03 W12,2019 W12,3,26,2,4020,b2552,5,4,2,Incorrect,0.1833333333333332,Class #1
9892891,U421914,2019-03-29,2019-03 W12,2019 W12,3,29,12,4884,b3416,5,4,4,Correct,0.2333333333333333,Class #15
5644247,U10898,2019-08-26,2019-08 W34,2019 W34,8,26,12,433,b433,2,2,2,Correct,0.3333333333333333,Class #9
10475109,U484838,2019-05-07,2019-05 W18,2019 W18,5,7,12,11077,b8130,1,2,2,Correct,0.3666666666666665,Class #16
5961017,U11929,2019-09-25,2019-09 W38,2019 W38,9,25,7,4026,b2558,5,1,2,Incorrect,0.5666666666666667,Class #9
7798720,U274441,2018-12-08,2018-12 W49,2018 W49,12,8,17,6158,b4690,5,1,1,Correct,0.3333333333333333,Class #12
3297409,U5358,2019-08-09,2019-08 W31,2019 W31,8,9,11,1764,b1522,3,1,1,Correct,0.4388833333333333,Class #5
7366946,U253680,2019-03-04,2019-03 W09,2019 W09,3,4,10,111,b111,1,2,1,Incorrect,0.3833333333333333,Class #11
1349850,U1600,2019-08-11,2019-08 W31,2019 W31,8,11,14,1075,b1075,2,2,1,Incorrect,0.6833333333333333,Class #2
7207085,U248853,2018-09-29,2018-09 W39,2018 W39,9,29,6,1310,b1310,2,1,1,Correct,0.2666666666666666,Class #11
5430540,U10302,2019-09-16,2019-09 W37,2019 W37,9,16,2,6713,b5125,6,4,4,Correct,0.2291666666666666,Class #8
10648951,U499429,2019-04-09,2019-04 W14,2019 W14,4,9,5,2264,b1688,3,1,1,Correct,0.4611166666666667,Class #16
4473563,U7680,2019-08-27,2019-08 W34,2019 W34,8,27,22,3898,b2430,5,2,2,Correct,0.1166666666666666,Class #7
3108380,U4795,2019-07-24,2019-07 W29,2019 W29,7,24,16,6675,b5115,6,4,2,Incorrect,0.45,Class #5
6758166,U16390,2019-10-22,2019-10 W42,2019 W42,10,22,16,5029,b3561,5,4,4,Correct,0.35,Class #10
2677008,U3894,2019-02-01,2019-02 W04,2019 W04,2,1,5,2276,b1692,3,4,4,Correct,0.1611,Class #4
11167924,U543702,2019-04-16,2019-04 W15,2019 W15,4,16,7,1992,b1598,3,1,1,Correct,0.49445,Class #17
5051689,U9246,2019-09-02,2019-09 W35,2019 W35,9,2,6,5160,b3692,5,2,4,Incorrect,0.3333333333333333,Class #8
8650864,U338759,2018-12-22,2018-12 W51,2018 W51,12,22,9,1297,b1297,2,2,2,Correct,0.2833333333333333,Class #13
1857197,U2431,2019-08-14,2019-08 W32,2019 W32,8,14,16,11767,b8525,6,4,4,Correct,0.3958333333333333,Class #3
9841677,U419111,2019-01-22,2019-01 W03,2019 W03,1,22,18,4363,b2895,5,1,1,Correct,0.3666666666666665,Class #15
12790990,U758895,2019-10-15,2019-10 W41,2019 W41,10,15,20,11261,b8314,2,2,2,Correct,0.2833333333333333,Class #19
12590616,U755973,2019-11-01,2019-11 W43,2019 W43,11,1,22,5790,b4322,5,1,3,Incorrect,0.9,Class #19
4250504,U7446,2019-03-05,2019-03 W09,2019 W09,3,5,11,531,b531,2,2,2,Correct,0.3,Class #7
7023789,U18738,2019-09-26,2019-09 W38,2019 W38,9,26,1,527,b527,2,2,2,Correct,0.5833333333333334,Class #11
11898183,U651336,2019-11-04,2019-11 W44,2019 W44,11,4,3,10878,b7983,6,2,1,Incorrect,0.3458333333333333,Class #18
4875129,U8709,2019-09-13,2019-09 W36,2019 W36,9,13,15,17333,b11570,5,3,3,Correct,0.3166666666666666,Class #8
12597636,U756486,2019-10-19,2019-10 W41,2019 W41,10,19,2,3962,b2494,5,4,4,Correct,0.2666666666666666,Class #19
12530835,U752153,2019-10-16,2019-10 W41,2019 W41,10,16,19,8806,b6157,5,3,3,Correct,0.45,Class #19
6865369,U17449,2019-10-12,2019-10 W40,2019 W40,10,12,23,1346,b1346,2,3,3,Correct,0.3333333333333333,Class #11
12135836,U681091,2019-11-04,2019-11 W44,2019 W44,11,4,17,10699,b7938,4,1,1,Correct,0.4833333333333333,Class #18
8681748,U340219,2018-12-24,2018-12 W52,2018 W52,12,24,5,1829,b1543,3,4,4,Correct,0.4722166666666667,Class #13
4645704,U7981,2019-07-10,2019-07 W27,2019 W27,7,10,13,304,b304,2,1,1,Correct,0.25,Class #7
9832027,U418165,2019-03-11,2019-03 W10,2019 W10,3,11,9,6920,b5206,6,3,3,Correct,0.6458333333333334,Class #15
1698915,U2202,2019-07-17,2019-07 W28,2019 W28,7,17,4,5297,b3829,5,1,1,Correct,0.2666666666666666,Class #3
6464013,U14666,2019-11-13,2019-11 W45,2019 W45,11,13,14,17550,b11705,7,1,1,Correct,1.21,Class #10
2980550,U4504,2019-07-30,2019-07 W30,2019 W30,7,30,11,5248,b3780,5,1,1,Correct,0.5,Class #5
5470387,U10342,2019-07-07,2019-07 W26,2019 W26,7,7,6,60,b60,1,1,1,Correct,0.3833333333333333,Class #8
10297966,U467572,2019-02-12,2019-02 W06,2019 W06,2,12,9,8522,b5873,5,3,1,Incorrect,0.4333333333333333,Class #15
6500702,U14955,2019-06-10,2019-06 W23,2019 W23,6,10,4,2129,b1643,3,1,1,Correct,0.4333333333333333,Class #10
6511956,U14959,2019-04-14,2019-04 W14,2019 W14,4,14,10,11259,b8312,2,2,2,Correct,0.3,Class #10
12495217,U749567,2019-10-04,2019-10 W39,2019 W39,10,4,10,652,b652,2,3,3,Correct,0.3166666666666666,Class #19
418428,U494,2019-06-30,2019-06 W25,2019 W25,6,30,14,7223,b5291,7,3,3,Correct,0.6458333333333334,Class #1
11909437,U654955,2019-10-20,2019-10 W41,2019 W41,10,20,16,2725,b1842,4,2,3,Incorrect,0.3722166666666665,Class #18
2394900,U3361,2019-05-05,2019-05 W17,2019 W17,5,5,16,1770,b1524,3,1,1,Correct,0.4944333333333333,Class #4
12855687,U759767,2019-10-17,2019-10 W41,2019 W41,10,17,4,1423,b1408,3,1,1,Correct,0.3277833333333333,Class #19
12569754,U754688,2019-10-21,2019-10 W42,2019 W42,10,21,2,3222,b2008,4,1,1,Correct,0.1722166666666666,Class #19
12892925,U760850,2019-10-27,2019-10 W42,2019 W42,10,27,3,3223,b2008,4,1,3,Incorrect,0.40555,Class #20
2398555,U3372,2019-08-22,2019-08 W33,2019 W33,8,22,5,10944,b8000,6,4,4,Correct,0.5333333333333333,Class #4
3372563,U5482,2019-09-06,2019-09 W35,2019 W35,9,6,10,7458,b5353,7,2,2,Correct,0.4766666666666667,Class #5
2336972,U3253,2019-07-31,2019-07 W30,2019 W30,7,31,10,5772,b4304,5,2,4,Incorrect,0.4166666666666667,Class #4
7129610,U20096,2019-05-03,2019-05 W17,2019 W17,5,3,11,5261,b3793,5,4,1,Incorrect,0.4666666666666667,Class #11
462337,U573,2019-11-21,2019-11 W46,2019 W46,11,21,14,10333,b7684,5,4,1,Incorrect,0.1,Class #1
1070350,U1344,2019-07-11,2019-07 W27,2019 W27,7,11,9,3227,b2009,4,3,3,Correct,0.5,Class #2
1963797,U2723,2019-03-18,2019-03 W11,2019 W11,3,18,13,3227,b2009,4,3,3,Correct,0.3888833333333333,Class #3
2163579,U3064,2019-10-11,2019-10 W40,2019 W40,10,11,12,11677,b8502,6,4,4,Correct,0.4458333333333333,Class #4
8815048,U351338,2019-01-09,2019-01 W01,2019 W01,1,9,13,2055,b1619,3,4,4,Correct,0.64445,Class #13
12808063,U759124,2019-11-17,2019-11 W45,2019 W45,11,17,21,6969,b5219,6,1,1,Correct,0.7708333333333334,Class #19
4533887,U7790,2019-11-02,2019-11 W43,2019 W43,11,2,11,2362,b1721,3,1,1,Correct,0.5611,Class #7
5112595,U9408,2019-08-23,2019-08 W33,2019 W33,8,23,4,1288,b1288,2,2,2,Correct,0.2833333333333333,Class #8
8321961,U314664,2019-04-13,2019-04 W14,2019 W14,4,13,4,6856,b5190,6,2,2,Correct,0.2958333333333333,Class #13
12209612,U684019,2019-09-24,2019-09 W38,2019 W38,9,24,4,6863,b5192,6,1,1,Correct,1.0958333333333334,Class #18
13015244,U765007,2019-11-13,2019-11 W45,2019 W45,11,13,23,8810,b6161,5,3,4,Incorrect,0.0833333333333333,Class #20
11384244,U568930,2019-10-17,2019-10 W41,2019 W41,10,17,17,17191,b11428,5,3,3,Correct,0.0166666666666666,Class #17
6409754,U14053,2019-10-12,2019-10 W40,2019 W40,10,12,11,8030,b5514,7,2,2,Correct,0.625,Class #10
19664,U50,2019-05-08,2019-05 W18,2019 W18,5,8,5,6187,b4719,5,1,1,Correct,0.2,Class #1
10780764,U511620,2019-05-27,2019-05 W21,2019 W21,5,27,3,2242,b1681,3,1,1,Correct,0.0388833333333333,Class #16
11368906,U567302,2019-05-01,2019-05 W17,2019 W17,5,1,5,3267,b2023,4,3,3,Correct,0.4,Class #17
3384580,U5521,2019-08-23,2019-08 W33,2019 W33,8,23,18,6979,b5221,6,3,1,Incorrect,0.4916666666666666,Class #6
1884267,U2503,2019-08-14,2019-08 W32,2019 W32,8,14,7,6836,b5185,6,3,3,Correct,0.575,Class #3
4632407,U7949,2019-07-31,2019-07 W30,2019 W30,7,31,6,6857,b5191,6,3,3,Correct,0.9083333333333332,Class #7
1788989,U2342,2019-07-16,2019-07 W28,2019 W28,7,16,15,2186,b1662,3,3,3,Correct,0.4666666666666667,Class #3
1346287,U1599,2019-07-20,2019-07 W28,2019 W28,7,20,16,3194,b1998,4,2,2,Correct,0.0444333333333333,Class #2
12193847,U683719,2019-11-12,2019-11 W45,2019 W45,11,12,22,497,b497,2,2,2,Correct,0.3,Class #18
8267838,U306883,2018-11-09,2018-11 W45,2018 W45,11,9,10,35,b35,1,1,1,Correct,0.35,Class #13
5862139,U11605,2019-09-19,2019-09 W37,2019 W37,9,19,15,10603,b7912,6,2,2,Correct,0.2583333333333333,Class #9
3046023,U4659,2019-08-06,2019-08 W31,2019 W31,8,6,14,10024,b7375,5,2,2,Correct,0.3833333333333333,Class #5
6047436,U12271,2019-10-23,2019-10 W42,2019 W42,10,23,17,1622,b1474,3,4,2,Incorrect,0.4388833333333333,Class #9
5213000,U9725,2019-10-08,2019-10 W40,2019 W40,10,8,0,7189,b5283,7,1,1,Correct,1.393333333333333,Class #8
10355744,U471347,2019-03-06,2019-03 W09,2019 W09,3,6,8,7802,b5454,7,2,1,Incorrect,0.5733333333333334,Class #16
6371405,U13765,2019-01-09,2019-01 W01,2019 W01,1,9,9,5487,b4019,5,2,2,Correct,0.0833333333333333,Class #10
3231086,U5162,2019-09-26,2019-09 W38,2019 W38,9,26,14,2860,b1887,4,2,2,Correct,0.3722166666666665,Class #5
2594380,U3768,2019-07-31,2019-07 W30,2019 W30,7,31,15,3289,b2030,4,3,3,Correct,0.35555,Class #4
3963801,U6916,2019-09-07,2019-09 W35,2019 W35,9,7,17,6899,b5201,6,3,3,Correct,0.5166666666666667,Class #6
6307125,U13404,2019-10-26,2019-10 W42,2019 W42,10,26,11,2438,b1746,3,4,4,Correct,0.20555,Class #10
